SiteCode,ItemCode,InventoryDate,QuantityOnHand,OnOrderQty,InventoryStatus
DC_01,energy_drinks,2024-03-17,99966109,0,Available
DC_01,sports_drinks,2024-03-17,99962720,0,Available
DC_01,tea_rtd,2024-03-17,99973148,0,Available
DC_01,coffee_rtd,2024-03-17,99975107,0,Available
DC_02,potato_chips,2024-03-17,99956629,0,Available
DC_02,tortilla_chips,2024-03-17,99967959,0,Available
DC_02,popcorn,2024-03-17,99976814,0,Available
DC_02,nuts_trail_mix,2024-03-17,99980594,0,Available
DC_02,cookies,2024-03-17,99964467,0,Available
DC_02,chocolates,2024-03-17,99969808,0,Available
DC_02,carbonated_soft_drinks,2024-03-17,99943806,0,Available
DC_02,bottled_water,2024-03-17,99948009,0,Available
DC_02,fruit_juices,2024-03-17,99960831,0,Available
DC_02,energy_drinks,2024-03-17,99966221,0,Available
DC_02,sports_drinks,2024-03-17,99962768,0,Available
DC_02,tea_rtd,2024-03-17,99972649,0,Available
DC_02,coffee_rtd,2024-03-17,99974955,0,Available
Store_001,potato_chips,2024-03-24,381,0,Available
Store_001,tortilla_chips,2024-03-24,179,0,Available
Store_001,popcorn,2024-03-24,345,0,Available
Store_001,nuts_trail_mix,2024-03-24,108,283,Available
Store_001,cookies,2024-03-24,145,454,Available
Store_001,chocolates,2024-03-24,216,0,Available
Store_001,carbonated_soft_drinks,2024-03-24,128,705,Available
Store_001,bottled_water,2024-03-24,227,651,Available
Store_001,fruit_juices,2024-03-24,588,0,Available
Store_001,energy_drinks,2024-03-24,187,0,Available
Store_001,sports_drinks,2024-03-24,516,0,Available
Store_001,tea_rtd,2024-03-24,294,0,Available
Store_001,coffee_rtd,2024-03-24,338,0,Available
Store_002,potato_chips,2024-03-24,410,0,Available
Store_002,tortilla_chips,2024-03-24,201,0,Available
Store_002,popcorn,2024-03-24,30,316,Available
Store_002,nuts_trail_mix,2024-03-24,113,0,Available
Store_002,cookies,2024-03-24,119,450,Available
Store_002,chocolates,2024-03-24,241,0,Available
Store_002,carbonated_soft_drinks,2024-03-24,361,0,Available
Store_002,bottled_water,2024-03-24,250,667,Available
Store_002,fruit_juices,2024-03-24,523,0,Available
Store_002,energy_drinks,2024-03-24,175,438,Available
Store_002,sports_drinks,2024-03-24,492,0,Available
Store_002,tea_rtd,2024-03-24,355,0,Available
Store_002,coffee_rtd,2024-03-24,333,0,Available
Store_003,potato_chips,2024-03-24,537,0,Available
Store_003,tortilla_chips,2024-03-24,220,0,Available
Store_003,popcorn,2024-03-24,334,0,Available
Store_003,nuts_trail_mix,2024-03-24,144,0,Available
Store_003,cookies,2024-03-24,519,0,Available
Store_003,chocolates,2024-03-24,178,0,Available
Store_003,carbonated_soft_drinks,2024-03-24,266,702,Available
Store_003,bottled_water,2024-03-24,275,0,Available
Store_003,fruit_juices,2024-03-24,513,0,Available
Store_003,energy_drinks,2024-03-24,128,449,Available
Store_003,sports_drinks,2024-03-24,11,480,Available
Store_003,tea_rtd,2024-03-24,295,0,Available
Store_003,coffee_rtd,2024-03-24,330,0,Available
Store_004,potato_chips,2024-03-24,424,0,Available
Store_004,tortilla_chips,2024-03-24,200,0,Available
Store_004,popcorn,2024-03-24,87,317,Available
Store_004,nuts_trail_mix,2024-03-24,114,290,Available
Store_004,cookies,2024-03-24,132,465,Available
Store_004,chocolates,2024-03-24,223,0,Available
Store_004,carbonated_soft_drinks,2024-03-24,765,0,Available
Store_004,bottled_water,2024-03-24,254,657,Available
Store_004,fruit_juices,2024-03-24,526,0,Available
Store_004,energy_drinks,2024-03-24,115,449,Available
Store_004,sports_drinks,2024-03-24,459,0,Available
Store_004,tea_rtd,2024-03-24,311,0,Available
Store_004,coffee_rtd,2024-03-24,328,0,Available
Store_005,potato_chips,2024-03-24,524,0,Available
Store_005,tortilla_chips,2024-03-24,146,422,Available
Store_005,popcorn,2024-03-24,8,323,Low
Store_005,nuts_trail_mix,2024-03-24,101,269,Available
Store_005,cookies,2024-03-24,119,475,Available
Store_005,chocolates,2024-03-24,206,0,Available
Store_005,carbonated_soft_drinks,2024-03-24,184,694,Available
Store_005,bottled_water,2024-03-24,249,680,Available
Store_005,fruit_juices,2024-03-24,522,0,Available
Store_005,energy_drinks,2024-03-24,144,456,Available
Store_005,sports_drinks,2024-03-24,36,487,Available
Store_005,tea_rtd,2024-03-24,293,0,Available
Store_005,coffee_rtd,2024-03-24,318,0,Available
Store_006,potato_chips,2024-03-24,550,0,Available
Store_006,tortilla_chips,2024-03-24,170,0,Available
Store_006,popcorn,2024-03-24,374,0,Available
Store_006,nuts_trail_mix,2024-03-24,119,0,Available
Store_006,cookies,2024-03-24,185,0,Available
Store_006,chocolates,2024-03-24,247,0,Available
Store_006,carbonated_soft_drinks,2024-03-24,380,0,Available
Store_006,bottled_water,2024-03-24,320,0,Available
Store_006,fruit_juices,2024-03-24,522,0,Available
Store_006,energy_drinks,2024-03-24,140,441,Available
Store_006,sports_drinks,2024-03-24,523,0,Available
Store_006,tea_rtd,2024-03-24,336,0,Available
Store_006,coffee_rtd,2024-03-24,350,0,Available
Store_007,potato_chips,2024-03-24,437,0,Available
Store_007,tortilla_chips,2024-03-24,202,0,Available
Store_007,popcorn,2024-03-24,5,329,Low
Store_007,nuts_trail_mix,2024-03-24,120,0,Available
Store_007,cookies,2024-03-24,137,450,Available
Store_007,chocolates,2024-03-24,221,0,Available
Store_007,carbonated_soft_drinks,2024-03-24,132,705,Available
Store_007,bottled_water,2024-03-24,421,0,Available
Store_007,fruit_juices,2024-03-24,548,0,Available
Store_007,energy_drinks,2024-03-24,169,450,Available
Store_007,sports_drinks,2024-03-24,0,503,Zero
Store_007,tea_rtd,2024-03-24,348,0,Available
Store_007,coffee_rtd,2024-03-24,0,347,Zero
Store_008,potato_chips,2024-03-24,426,0,Available
Store_008,tortilla_chips,2024-03-24,164,420,Available
Store_008,popcorn,2024-03-24,345,0,Available
Store_008,nuts_trail_mix,2024-03-24,103,276,Available
Store_008,cookies,2024-03-24,128,464,Available
Store_008,chocolates,2024-03-24,187,0,Available
Store_008,carbonated_soft_drinks,2024-03-24,265,686,Available
Store_008,bottled_water,2024-03-24,333,0,Available
Store_008,fruit_juices,2024-03-24,33,522,Available
Store_008,energy_drinks,2024-03-24,140,452,Available
Store_008,sports_drinks,2024-03-24,536,0,Available
Store_008,tea_rtd,2024-03-24,302,0,Available
Store_008,coffee_rtd,2024-03-24,340,0,Available
Store_009,potato_chips,2024-03-24,0,541,Zero
Store_009,tortilla_chips,2024-03-24,151,435,Available
Store_009,popcorn,2024-03-24,45,337,Available
Store_009,nuts_trail_mix,2024-03-24,85,291,Available
Store_009,cookies,2024-03-24,108,452,Available
Store_009,chocolates,2024-03-24,231,0,Available
Store_009,carbonated_soft_drinks,2024-03-24,374,0,Available
Store_009,bottled_water,2024-03-24,382,0,Available
Store_009,fruit_juices,2024-03-24,33,524,Available
Store_009,energy_drinks,2024-03-24,176,440,Available
Store_009,sports_drinks,2024-03-24,557,0,Available
Store_009,tea_rtd,2024-03-24,324,0,Available
Store_009,coffee_rtd,2024-03-24,342,0,Available
Store_010,potato_chips,2024-03-24,558,0,Available
Store_010,tortilla_chips,2024-03-24,149,427,Available
Store_010,popcorn,2024-03-24,0,326,Zero
Store_010,nuts_trail_mix,2024-03-24,134,0,Available
Store_010,cookies,2024-03-24,146,460,Available
Store_010,chocolates,2024-03-24,223,0,Available
Store_010,carbonated_soft_drinks,2024-03-24,124,670,Available
Store_010,bottled_water,2024-03-24,395,0,Available
Store_010,fruit_juices,2024-03-24,1,506,Low
Store_010,energy_drinks,2024-03-24,119,455,Available
Store_010,sports_drinks,2024-03-24,539,0,Available
Store_010,tea_rtd,2024-03-24,306,0,Available
Store_010,coffee_rtd,2024-03-24,354,0,Available
DC_01,potato_chips,2024-03-24,99951714,0,Available
DC_01,tortilla_chips,2024-03-24,99965992,0,Available
DC_01,popcorn,2024-03-24,99974657,0,Available
DC_01,nuts_trail_mix,2024-03-24,99978956,0,Available
DC_01,cookies,2024-03-24,99962038,0,Available
DC_01,chocolates,2024-03-24,99968010,0,Available
DC_01,carbonated_soft_drinks,2024-03-24,99939987,0,Available
DC_01,bottled_water,2024-03-24,99944490,0,Available
DC_01,fruit_juices,2024-03-24,99956845,0,Available
DC_01,energy_drinks,2024-03-24,99963897,0,Available
DC_01,sports_drinks,2024-03-24,99957851,0,Available
DC_01,tea_rtd,2024-03-24,99969367,0,Available
DC_01,coffee_rtd,2024-03-24,99971584,0,Available
DC_02,potato_chips,2024-03-24,99952121,0,Available
DC_02,tortilla_chips,2024-03-24,99965865,0,Available
DC_02,popcorn,2024-03-24,99974536,0,Available
DC_02,nuts_trail_mix,2024-03-24,99979224,0,Available
DC_02,cookies,2024-03-24,99961661,0,Available
DC_02,chocolates,2024-03-24,99967789,0,Available
DC_02,carbonated_soft_drinks,2024-03-24,99940254,0,Available
DC_02,bottled_water,2024-03-24,99944026,0,Available
DC_02,fruit_juices,2024-03-24,99956069,0,Available
DC_02,energy_drinks,2024-03-24,99963987,0,Available
DC_02,sports_drinks,2024-03-24,99959295,0,Available
DC_02,tea_rtd,2024-03-24,99969624,0,Available
DC_02,coffee_rtd,2024-03-24,99971761,0,Available
Store_001,potato_chips,2024-03-31,108,575,Available
Store_001,tortilla_chips,2024-03-31,405,0,Available
Store_001,popcorn,2024-03-31,194,0,Available
Store_001,nuts_trail_mix,2024-03-31,270,0,Available
Store_001,cookies,2024-03-31,390,0,Available
Store_001,chocolates,2024-03-31,448,0,Available
Store_001,carbonated_soft_drinks,2024-03-31,539,0,Available
Store_001,bottled_water,2024-03-31,575,0,Available
Store_001,fruit_juices,2024-03-31,357,0,Available
Store_001,energy_drinks,2024-03-31,422,0,Available
Store_001,sports_drinks,2024-03-31,284,0,Available
Store_001,tea_rtd,2024-03-31,87,400,Available
Store_001,coffee_rtd,2024-03-31,168,0,Available
Store_002,potato_chips,2024-03-31,176,590,Available
Store_002,tortilla_chips,2024-03-31,0,435,Zero
Store_002,popcorn,2024-03-31,190,0,Available
Store_002,nuts_trail_mix,2024-03-31,259,0,Available
Store_002,cookies,2024-03-31,352,0,Available
Store_002,chocolates,2024-03-31,473,0,Available
Store_002,carbonated_soft_drinks,2024-03-31,757,0,Available
Store_002,bottled_water,2024-03-31,620,0,Available
Store_002,fruit_juices,2024-03-31,296,0,Available
Store_002,energy_drinks,2024-03-31,396,0,Available
Store_002,sports_drinks,2024-03-31,265,0,Available
Store_002,tea_rtd,2024-03-31,169,0,Available
Store_002,coffee_rtd,2024-03-31,170,0,Available
Store_003,potato_chips,2024-03-31,307,0,Available
Store_003,tortilla_chips,2024-03-31,0,448,Zero
Store_003,popcorn,2024-03-31,168,0,Available
Store_003,nuts_trail_mix,2024-03-31,294,0,Available
Store_003,cookies,2024-03-31,312,0,Available
Store_003,chocolates,2024-03-31,416,0,Available
Store_003,carbonated_soft_drinks,2024-03-31,629,0,Available
Store_003,bottled_water,2024-03-31,603,0,Available
Store_003,fruit_juices,2024-03-31,271,0,Available
Store_003,energy_drinks,2024-03-31,386,0,Available
Store_003,sports_drinks,2024-03-31,235,0,Available
Store_003,tea_rtd,2024-03-31,122,385,Available
Store_003,coffee_rtd,2024-03-31,159,0,Available
Store_004,potato_chips,2024-03-31,196,574,Available
Store_004,tortilla_chips,2024-03-31,18,419,Available
Store_004,popcorn,2024-03-31,265,0,Available
Store_004,nuts_trail_mix,2024-03-31,287,0,Available
Store_004,cookies,2024-03-31,389,0,Available
Store_004,chocolates,2024-03-31,11,419,Available
Store_004,carbonated_soft_drinks,2024-03-31,416,0,Available
Store_004,bottled_water,2024-03-31,591,0,Available
Store_004,fruit_juices,2024-03-31,303,0,Available
Store_004,energy_drinks,2024-03-31,373,0,Available
Store_004,sports_drinks,2024-03-31,232,0,Available
Store_004,tea_rtd,2024-03-31,146,380,Available
Store_004,coffee_rtd,2024-03-31,170,0,Available
Store_005,potato_chips,2024-03-31,263,0,Available
Store_005,tortilla_chips,2024-03-31,394,0,Available
Store_005,popcorn,2024-03-31,190,0,Available
Store_005,nuts_trail_mix,2024-03-31,239,0,Available
Store_005,cookies,2024-03-31,380,0,Available
Store_005,chocolates,2024-03-31,7,423,Low
Store_005,carbonated_soft_drinks,2024-03-31,527,0,Available
Store_005,bottled_water,2024-03-31,653,0,Available
Store_005,fruit_juices,2024-03-31,301,0,Available
Store_005,energy_drinks,2024-03-31,418,0,Available
Store_005,sports_drinks,2024-03-31,305,0,Available
Store_005,tea_rtd,2024-03-31,139,372,Available
Store_005,coffee_rtd,2024-03-31,153,0,Available
Store_006,potato_chips,2024-03-31,273,0,Available
Store_006,tortilla_chips,2024-03-31,417,0,Available
Store_006,popcorn,2024-03-31,208,0,Available
Store_006,nuts_trail_mix,2024-03-31,286,0,Available
Store_006,cookies,2024-03-31,439,0,Available
Store_006,chocolates,2024-03-31,51,412,Available
Store_006,carbonated_soft_drinks,2024-03-31,46,713,Available
Store_006,bottled_water,2024-03-31,0,712,Zero
Store_006,fruit_juices,2024-03-31,278,0,Available
Store_006,energy_drinks,2024-03-31,398,0,Available
Store_006,sports_drinks,2024-03-31,307,0,Available
Store_006,tea_rtd,2024-03-31,168,0,Available
Store_006,coffee_rtd,2024-03-31,191,0,Available
Store_007,potato_chips,2024-03-31,200,589,Available
Store_007,tortilla_chips,2024-03-31,420,0,Available
Store_007,popcorn,2024-03-31,173,0,Available
Store_007,nuts_trail_mix,2024-03-31,0,286,Zero
Store_007,cookies,2024-03-31,358,0,Available
Store_007,chocolates,2024-03-31,50,417,Available
Store_007,carbonated_soft_drinks,2024-03-31,528,0,Available
Store_007,bottled_water,2024-03-31,125,681,Available
Store_007,fruit_juices,2024-03-31,291,0,Available
Store_007,energy_drinks,2024-03-31,438,0,Available
Store_007,sports_drinks,2024-03-31,257,0,Available
Store_007,tea_rtd,2024-03-31,166,0,Available
Store_007,coffee_rtd,2024-03-31,190,0,Available
Store_008,potato_chips,2024-03-31,176,591,Available
Store_008,tortilla_chips,2024-03-31,389,0,Available
Store_008,popcorn,2024-03-31,196,0,Available
Store_008,nuts_trail_mix,2024-03-31,261,0,Available
Store_008,cookies,2024-03-31,378,0,Available
Store_008,chocolates,2024-03-31,0,414,Zero
Store_008,carbonated_soft_drinks,2024-03-31,637,0,Available
Store_008,bottled_water,2024-03-31,675,0,Available
Store_008,fruit_juices,2024-03-31,313,0,Available
Store_008,energy_drinks,2024-03-31,410,0,Available
Store_008,sports_drinks,2024-03-31,308,0,Available
Store_008,tea_rtd,2024-03-31,126,405,Available
Store_008,coffee_rtd,2024-03-31,170,0,Available
Store_009,potato_chips,2024-03-31,264,0,Available
Store_009,tortilla_chips,2024-03-31,409,0,Available
Store_009,popcorn,2024-03-31,245,0,Available
Store_009,nuts_trail_mix,2024-03-31,255,0,Available
Store_009,cookies,2024-03-31,348,0,Available
Store_009,chocolates,2024-03-31,27,425,Available
Store_009,carbonated_soft_drinks,2024-03-31,797,0,Available
Store_009,bottled_water,2024-03-31,61,663,Available
Store_009,fruit_juices,2024-03-31,323,0,Available
Store_009,energy_drinks,2024-03-31,424,0,Available
Store_009,sports_drinks,2024-03-31,347,0,Available
Store_009,tea_rtd,2024-03-31,162,0,Available
Store_009,coffee_rtd,2024-03-31,182,0,Available
Store_010,potato_chips,2024-03-31,318,0,Available
Store_010,tortilla_chips,2024-03-31,371,0,Available
Store_010,popcorn,2024-03-31,176,0,Available
Store_010,nuts_trail_mix,2024-03-31,280,0,Available
Store_010,cookies,2024-03-31,387,0,Available
Store_010,chocolates,2024-03-31,425,0,Available
Store_010,carbonated_soft_drinks,2024-03-31,467,0,Available
Store_010,bottled_water,2024-03-31,780,0,Available
Store_010,fruit_juices,2024-03-31,271,0,Available
Store_010,energy_drinks,2024-03-31,370,0,Available
Store_010,sports_drinks,2024-03-31,314,0,Available
Store_010,tea_rtd,2024-03-31,132,407,Available
Store_010,coffee_rtd,2024-03-31,200,0,Available
DC_01,potato_chips,2024-03-31,99948859,0,Available
DC_01,tortilla_chips,2024-03-31,99962575,0,Available
DC_01,popcorn,2024-03-31,99972032,0,Available
DC_01,nuts_trail_mix,2024-03-31,99976067,0,Available
DC_01,cookies,2024-03-31,99957316,0,Available
DC_01,chocolates,2024-03-31,99965218,0,Available
DC_01,carbonated_soft_drinks,2024-03-31,99934394,0,Available
DC_01,bottled_water,2024-03-31,99938515,0,Available
DC_01,fruit_juices,2024-03-31,99953179,0,Available
DC_01,energy_drinks,2024-03-31,99959389,0,Available
DC_01,sports_drinks,2024-03-31,99955347,0,Available
DC_01,tea_rtd,2024-03-31,99967458,0,Available
DC_01,coffee_rtd,2024-03-31,99969817,0,Available
DC_02,potato_chips,2024-03-31,99948726,0,Available
DC_02,tortilla_chips,2024-03-31,99962004,0,Available
DC_02,popcorn,2024-03-31,99971896,0,Available
DC_02,nuts_trail_mix,2024-03-31,99976675,0,Available
DC_02,cookies,2024-03-31,99957412,0,Available
DC_02,chocolates,2024-03-31,99964938,0,Available
DC_02,carbonated_soft_drinks,2024-03-31,99933086,0,Available
DC_02,bottled_water,2024-03-31,99938690,0,Available
DC_02,fruit_juices,2024-03-31,99952912,0,Available
DC_02,energy_drinks,2024-03-31,99959468,0,Available
DC_02,sports_drinks,2024-03-31,99955356,0,Available
DC_02,tea_rtd,2024-03-31,99967755,0,Available
DC_02,coffee_rtd,2024-03-31,99969642,0,Available
Store_001,potato_chips,2024-04-07,481,0,Available
Store_001,tortilla_chips,2024-04-07,274,0,Available
Store_001,popcorn,2024-04-07,84,323,Available
Store_001,nuts_trail_mix,2024-04-07,168,0,Available
Store_001,cookies,2024-04-07,225,0,Available
Store_001,chocolates,2024-04-07,299,0,Available
Store_001,carbonated_soft_drinks,2024-04-07,254,722,Available
Store_001,bottled_water,2024-04-07,400,0,Available
Store_001,fruit_juices,2024-04-07,149,539,Available
Store_001,energy_drinks,2024-04-07,281,0,Available
Store_001,sports_drinks,2024-04-07,119,484,Available
Store_001,tea_rtd,2024-04-07,360,0,Available
Store_001,coffee_rtd,2024-04-07,411,0,Available
Store_002,potato_chips,2024-04-07,556,0,Available
Store_002,tortilla_chips,2024-04-07,295,0,Available
Store_002,popcorn,2024-04-07,72,338,Available
Store_002,nuts_trail_mix,2024-04-07,183,0,Available
Store_002,cookies,2024-04-07,187,474,Available
Store_002,chocolates,2024-04-07,334,0,Available
Store_002,carbonated_soft_drinks,2024-04-07,542,0,Available
Store_002,bottled_water,2024-04-07,408,0,Available
